place_id,place_type,name,address,view_count,latitude,longitude,image_url,created_at
393,REST,바다 키친,부산광역시 해운대구 71번길,0,36.5,127.5,http://dummyimage.com/153x100.png/5fa2dd/ffffff,2025-08-11
394,ACC,고즈넉한 리조트,부산광역시 수영구 11번길,298,36.5,127.5,http://dummyimage.com/218x100.png/cc0000/ffffff,2025-08-21
395,REST,숨겨진 키친,부산광역시 진구 96번길,242,36.5,127.5,http://dummyimage.com/162x100.png/dddddd/000000,2025-11-02
396,ACC,편안한 민박,서울특별시 강남구 27번길,276,36.5,127.5,http://dummyimage.com/210x100.png/ff4444/ffffff,2025-06-09
397,REST,맛있는 식탁,부산광역시 수영구 57번길,96,36.5,127.5,http://dummyimage.com/172x100.png/cc0000/ffffff,2025-09-20
398,REST,바다 식당,부산광역시 해운대구 149번길,162,36.5,127.5,http://dummyimage.com/114x100.png/ff4444/ffffff,2025-04-23
399,ACC,아늑한 민박,부산광역시 해운대구 23번길,316,36.5,127.5,http://dummyimage.com/198x100.png/5fa2dd/ffffff,2025-02-13
400,FEST,함께하는 문화제,서울특별시 마포구 73번길,459,36.5,127.5,http://dummyimage.com/137x100.png/cc0000/ffffff,2025-06-23
401,REST,바다 테이블,강원도 강릉시 주문진 109번길,151,36.5,127.5,http://dummyimage.com/152x100.png/dddddd/000000,2025-08-04
402,REST,맛있는 식탁,제주도 제주시 80번길,306,33.476,126.837147,http://dummyimage.com/214x100.png/ff4444/ffffff,2026-01-11
403,ACC,고즈넉한 스테이,강원도 강릉시 포남동 123번길,312,36.5,127.5,http://dummyimage.com/125x100.png/5fa2dd/ffffff,2025-06-09
404,ACC,상쾌한 리조트,부산광역시 수영구 135번길,278,36.5,127.5,http://dummyimage.com/243x100.png/5fa2dd/ffffff,2025-08-01
405,REST,즐거운 포차,부산광역시 해운대구 142번길,382,36.5,127.5,http://dummyimage.com/177x100.png/5fa2dd/ffffff,2025-10-22
406,ACC,상쾌한 리조트,제주도 애월읍 44번길,91,33.444424,126.567701,http://dummyimage.com/190x100.png/ff4444/ffffff,2025-06-08
407,REST,즐거운 테이블,제주도 서귀포시 141번길,204,33.373472,126.699369,http://dummyimage.com/190x100.png/5fa2dd/ffffff,2025-08-22
408,ACC,아늑한 민박,강원도 강릉시 교동 33번길,484,36.5,127.5,http://dummyimage.com/146x100.png/ff4444/ffffff,2026-02-14
409,FEST,함께하는 축제,서울특별시 마포구 98번길,477,36.5,127.5,http://dummyimage.com/146x100.png/dddddd/000000,2026-02-14
410,FEST,신나는 문화제,서울특별시 강남구 114번길,367,36.5,127.5,http://dummyimage.com/222x100.png/dddddd/000000,2025-07-08
411,FEST,신나는 문화제,제주도 애월읍 74번길,157,33.356567,126.695983,http://dummyimage.com/133x100.png/cc0000/ffffff,2026-02-12
412,ACC,편안한 민박,제주도 서귀포시 91번길,371,33.438495,126.52579,http://dummyimage.com/183x100.png/dddddd/000000,2026-01-28
413,REST,바다 식당,부산광역시 해운대구 32번길,168,36.5,127.5,http://dummyimage.com/176x100.png/cc0000/ffffff,2025-09-04
414,REST,노을 포차,강원도 강릉시 교동 4번길,263,36.5,127.5,http://dummyimage.com/102x100.png/ff4444/ffffff,2025-05-21
415,FEST,화려한 문화제,부산광역시 수영구 28번길,431,36.5,127.5,http://dummyimage.com/100x100.png/dddddd/000000,2025-11-16
416,REST,즐거운 테이블,강원도 강릉시 교동 133번길,15,36.5,127.5,http://dummyimage.com/240x100.png/5fa2dd/ffffff,2025-03-25
417,REST,맛있는 식당,강원도 강릉시 교동 133번길,423,36.5,127.5,http://dummyimage.com/236x100.png/ff4444/ffffff,2025-08-06
418,REST,바다 식당,부산광역시 해운대구 26번길,434,36.5,127.5,http://dummyimage.com/102x100.png/dddddd/000000,2025-07-21
419,REST,바다 포차,서울특별시 강남구 106번길,88,36.5,127.5,http://dummyimage.com/181x100.png/cc0000/ffffff,2025-07-27
420,REST,노을 포차,부산광역시 수영구 77번길,331,36.5,127.5,http://dummyimage.com/112x100.png/ff4444/ffffff,2025-02-05
421,REST,숨겨진 식당,부산광역시 수영구 100번길,419,36.5,127.5,http://dummyimage.com/176x100.png/cc0000/ffffff,2025-08-30
422,REST,즐거운 맛집,서울특별시 종로구 109번길,265,36.5,127.5,http://dummyimage.com/117x100.png/ff4444/ffffff,2025-06-25
423,ACC,편안한 리조트,부산광역시 해운대구 112번길,393,36.5,127.5,http://dummyimage.com/198x100.png/cc0000/ffffff,2026-01-09
424,REST,바다 식당,서울특별시 강남구 84번길,136,36.5,127.5,http://dummyimage.com/214x100.png/dddddd/000000,2025-12-31
425,REST,맛있는 키친,부산광역시 수영구 82번길,224,36.5,127.5,http://dummyimage.com/150x100.png/dddddd/000000,2025-09-09
426,REST,숨겨진 식당,제주도 애월읍 64번길,41,33.465585,126.812875,http://dummyimage.com/138x100.png/cc0000/ffffff,2025-05-29
427,REST,바다 테이블,강원도 강릉시 포남동 10번길,63,36.5,127.5,http://dummyimage.com/217x100.png/5fa2dd/ffffff,2025-05-30
428,REST,숨겨진 포차,부산광역시 수영구 23번길,80,36.5,127.5,http://dummyimage.com/143x100.png/5fa2dd/ffffff,2025-08-16
429,ACC,아늑한 리조트,서울특별시 마포구 17번길,180,36.5,127.5,http://dummyimage.com/147x100.png/5fa2dd/ffffff,2025-06-29
430,REST,푸른 맛집,서울특별시 마포구 39번길,122,36.5,127.5,http://dummyimage.com/202x100.png/dddddd/000000,2026-01-21
431,REST,노을 키친,부산광역시 해운대구 88번길,427,36.5,127.5,http://dummyimage.com/214x100.png/ff4444/ffffff,2025-08-07
432,REST,즐거운 포차,서울특별시 마포구 13번길,367,36.5,127.5,http://dummyimage.com/143x100.png/ff4444/ffffff,2025-09-03
433,REST,바다 키친,강원도 강릉시 포남동 90번길,297,36.5,127.5,http://dummyimage.com/175x100.png/dddddd/000000,2025-03-06
434,REST,푸른 키친,부산광역시 수영구 103번길,307,36.5,127.5,http://dummyimage.com/198x100.png/cc0000/ffffff,2025-11-23
435,REST,노을 키친,서울특별시 종로구 93번길,74,36.5,127.5,http://dummyimage.com/238x100.png/cc0000/ffffff,2025-03-03
436,REST,바다 맛집,서울특별시 종로구 27번길,106,36.5,127.5,http://dummyimage.com/142x100.png/cc0000/ffffff,2025-04-30
437,ACC,고즈넉한 리조트,부산광역시 진구 23번길,375,36.5,127.5,http://dummyimage.com/117x100.png/cc0000/ffffff,2025-07-05
438,ACC,고즈넉한 민박,서울특별시 강남구 103번길,202,36.5,127.5,http://dummyimage.com/167x100.png/ff4444/ffffff,2025-04-08
439,ACC,바다 펜션,서울특별시 강남구 92번길,459,36.5,127.5,http://dummyimage.com/202x100.png/dddddd/000000,2025-11-18
440,FEST,즐거운 페스티벌,부산광역시 수영구 11번길,432,36.5,127.5,http://dummyimage.com/242x100.png/dddddd/000000,2025-04-20
441,ACC,노을 펜션,부산광역시 진구 46번길,456,36.5,127.5,http://dummyimage.com/207x100.png/cc0000/ffffff,2025-03-28
442,FEST,활기찬 축제,제주도 서귀포시 37번길,350,33.230477,126.644811,http://dummyimage.com/156x100.png/cc0000/ffffff,2025-09-15
443,REST,숨겨진 식탁,부산광역시 해운대구 45번길,249,36.5,127.5,http://dummyimage.com/164x100.png/dddddd/000000,2025-05-30
444,REST,푸른 테이블,서울특별시 마포구 25번길,462,36.5,127.5,http://dummyimage.com/167x100.png/cc0000/ffffff,2026-01-12
445,REST,바다 포차,서울특별시 마포구 58번길,297,36.5,127.5,http://dummyimage.com/110x100.png/5fa2dd/ffffff,2026-01-07
446,REST,즐거운 맛집,제주도 애월읍 102번길,61,33.465744,126.379454,http://dummyimage.com/124x100.png/dddddd/000000,2025-02-25
447,REST,즐거운 포차,제주도 서귀포시 83번길,110,33.290676,126.618429,http://dummyimage.com/110x100.png/dddddd/000000,2025-04-10
448,ACC,아늑한 민박,부산광역시 해운대구 47번길,435,36.5,127.5,http://dummyimage.com/225x100.png/dddddd/000000,2025-12-26
449,ACC,상쾌한 호텔,부산광역시 해운대구 62번길,269,36.5,127.5,http://dummyimage.com/235x100.png/cc0000/ffffff,2025-11-05
450,ACC,바다 호텔,부산광역시 진구 4번길,448,36.5,127.5,http://dummyimage.com/120x100.png/5fa2dd/ffffff,2025-09-09
451,ACC,편안한 스테이,제주도 서귀포시 129번길,278,33.337242,126.806769,http://dummyimage.com/186x100.png/5fa2dd/ffffff,2026-01-29
452,REST,맛있는 식당,부산광역시 수영구 69번길,335,36.5,127.5,http://dummyimage.com/223x100.png/cc0000/ffffff,2025-10-12
453,ACC,상쾌한 민박,서울특별시 마포구 50번길,142,36.5,127.5,http://dummyimage.com/189x100.png/5fa2dd/ffffff,2025-04-25
454,FEST,즐거운 대잔치,서울특별시 종로구 148번길,461,36.5,127.5,http://dummyimage.com/237x100.png/ff4444/ffffff,2025-12-30
455,ACC,상쾌한 민박,서울특별시 종로구 90번길,432,36.5,127.5,http://dummyimage.com/104x100.png/cc0000/ffffff,2026-02-08
456,REST,맛있는 식탁,강원도 강릉시 포남동 114번길,361,36.5,127.5,http://dummyimage.com/200x100.png/ff4444/ffffff,2025-05-02
457,REST,즐거운 식당,서울특별시 강남구 47번길,185,36.5,127.5,http://dummyimage.com/158x100.png/ff4444/ffffff,2025-10-29
458,REST,맛있는 포차,서울특별시 마포구 98번길,284,36.5,127.5,http://dummyimage.com/248x100.png/ff4444/ffffff,2025-10-31
459,ACC,바다 리조트,제주도 제주시 101번길,56,33.380736,126.547819,http://dummyimage.com/227x100.png/5fa2dd/ffffff,2025-02-12
460,REST,맛있는 포차,서울특별시 마포구 51번길,12,36.5,127.5,http://dummyimage.com/151x100.png/cc0000/ffffff,2025-08-10
461,FEST,함께하는 마당,강원도 강릉시 포남동 21번길,36,36.5,127.5,http://dummyimage.com/128x100.png/dddddd/000000,2025-06-12
462,REST,숨겨진 키친,서울특별시 종로구 74번길,236,36.5,127.5,http://dummyimage.com/215x100.png/dddddd/000000,2025-04-28
463,FEST,화려한 축제,부산광역시 진구 142번길,248,36.5,127.5,http://dummyimage.com/146x100.png/ff4444/ffffff,2025-05-28
464,FEST,즐거운 마당,제주도 애월읍 81번길,85,33.212521,126.314127,http://dummyimage.com/226x100.png/cc0000/ffffff,2025-10-19
465,REST,맛있는 키친,서울특별시 강남구 117번길,420,36.5,127.5,http://dummyimage.com/248x100.png/cc0000/ffffff,2026-01-05
466,REST,노을 키친,부산광역시 진구 133번길,61,36.5,127.5,http://dummyimage.com/196x100.png/ff4444/ffffff,2025-05-12
467,REST,노을 맛집,서울특별시 강남구 54번길,54,36.5,127.5,http://dummyimage.com/210x100.png/cc0000/ffffff,2025-12-12
468,REST,푸른 포차,부산광역시 해운대구 109번길,113,36.5,127.5,http://dummyimage.com/223x100.png/5fa2dd/ffffff,2025-02-01
469,REST,푸른 식당,서울특별시 강남구 37번길,29,36.5,127.5,http://dummyimage.com/118x100.png/dddddd/000000,2025-11-23
470,ACC,노을 호텔,제주도 서귀포시 59번길,312,33.488944,126.359099,http://dummyimage.com/215x100.png/5fa2dd/ffffff,2025-06-01
471,FEST,즐거운 대잔치,강원도 강릉시 교동 17번길,129,36.5,127.5,http://dummyimage.com/226x100.png/dddddd/000000,2025-05-11
472,REST,맛있는 맛집,부산광역시 해운대구 18번길,419,36.5,127.5,http://dummyimage.com/130x100.png/ff4444/ffffff,2025-05-06
473,REST,맛있는 식탁,강원도 강릉시 포남동 74번길,411,36.5,127.5,http://dummyimage.com/124x100.png/ff4444/ffffff,2025-07-14
474,REST,숨겨진 테이블,제주도 서귀포시 125번길,183,33.255148,126.832956,http://dummyimage.com/124x100.png/cc0000/ffffff,2025-06-04
475,FEST,함께하는 대잔치,제주도 서귀포시 147번길,141,33.220626,126.769707,http://dummyimage.com/100x100.png/5fa2dd/ffffff,2025-09-18
476,FEST,신나는 대잔치,제주도 제주시 139번길,202,33.398559,126.705591,http://dummyimage.com/108x100.png/dddddd/000000,2026-02-07
477,ACC,아늑한 민박,서울특별시 종로구 1번길,14,36.5,127.5,http://dummyimage.com/232x100.png/dddddd/000000,2025-03-28
478,REST,즐거운 식탁,제주도 애월읍 114번길,257,33.399184,126.502408,http://dummyimage.com/224x100.png/dddddd/000000,2025-10-07
479,REST,맛있는 테이블,부산광역시 해운대구 94번길,132,36.5,127.5,http://dummyimage.com/224x100.png/cc0000/ffffff,2026-02-11
480,REST,노을 식당,부산광역시 진구 36번길,347,36.5,127.5,http://dummyimage.com/125x100.png/ff4444/ffffff,2025-03-29
481,REST,숨겨진 맛집,강원도 강릉시 주문진 80번길,29,36.5,127.5,http://dummyimage.com/159x100.png/dddddd/000000,2025-07-21
482,ACC,아늑한 펜션,제주도 애월읍 18번길,52,33.410615,126.421778,http://dummyimage.com/167x100.png/dddddd/000000,2025-04-12
483,REST,노을 키친,부산광역시 진구 84번길,69,36.5,127.5,http://dummyimage.com/185x100.png/dddddd/000000,2025-04-30
484,REST,바다 맛집,부산광역시 진구 4번길,386,36.5,127.5,http://dummyimage.com/198x100.png/5fa2dd/ffffff,2026-02-01
485,REST,숨겨진 식탁,서울특별시 종로구 142번길,392,36.5,127.5,http://dummyimage.com/248x100.png/dddddd/000000,2025-07-13
486,REST,즐거운 키친,부산광역시 해운대구 73번길,258,36.5,127.5,http://dummyimage.com/176x100.png/ff4444/ffffff,2025-04-19
487,REST,즐거운 맛집,강원도 강릉시 주문진 106번길,125,36.5,127.5,http://dummyimage.com/147x100.png/5fa2dd/ffffff,2025-02-19
488,REST,맛있는 테이블,제주도 서귀포시 46번길,293,33.395508,126.525598,http://dummyimage.com/219x100.png/5fa2dd/ffffff,2025-12-19
489,ACC,바다 펜션,부산광역시 진구 24번길,335,36.5,127.5,http://dummyimage.com/206x100.png/ff4444/ffffff,2026-01-21
490,REST,맛있는 맛집,제주도 제주시 62번길,239,33.439319,126.571413,http://dummyimage.com/103x100.png/ff4444/ffffff,2025-12-28
491,FEST,함께하는 페스티벌,제주도 제주시 69번길,192,33.424003,126.865422,http://dummyimage.com/196x100.png/ff4444/ffffff,2025-12-22
492,FEST,즐거운 축제,강원도 강릉시 교동 129번길,294,36.5,127.5,http://dummyimage.com/222x100.png/ff4444/ffffff,2025-06-15
493,REST,즐거운 테이블,제주도 제주시 42번길,355,33.216822,126.713076,http://dummyimage.com/179x100.png/dddddd/000000,2025-08-03
494,REST,노을 식탁,부산광역시 진구 69번길,95,36.5,127.5,http://dummyimage.com/130x100.png/dddddd/000000,2025-12-13
495,REST,푸른 맛집,서울특별시 강남구 30번길,351,36.5,127.5,http://dummyimage.com/182x100.png/ff4444/ffffff,2025-05-16
496,ACC,바다 민박,서울특별시 강남구 61번길,390,36.5,127.5,http://dummyimage.com/229x100.png/cc0000/ffffff,2025-02-25
497,FEST,신나는 축제,서울특별시 종로구 39번길,485,36.5,127.5,http://dummyimage.com/125x100.png/5fa2dd/ffffff,2025-02-27
498,ACC,고즈넉한 호텔,서울특별시 마포구 105번길,375,36.5,127.5,http://dummyimage.com/233x100.png/5fa2dd/ffffff,2025-04-28
499,REST,바다 테이블,제주도 제주시 135번길,54,33.376617,126.872955,http://dummyimage.com/136x100.png/5fa2dd/ffffff,2026-01-24
500,REST,노을 식탁,부산광역시 수영구 50번길,220,36.5,127.5,http://dummyimage.com/212x100.png/cc0000/ffffff,2025-07-05
501,REST,숨겨진 식당,강원도 강릉시 주문진 43번길,116,36.5,127.5,http://dummyimage.com/129x100.png/cc0000/ffffff,2026-02-18
502,ACC,노을 스테이,제주도 제주시 61번길,135,33.298055,126.529272,http://dummyimage.com/174x100.png/dddddd/000000,2025-09-04
503,REST,푸른 포차,부산광역시 해운대구 56번길,78,36.5,127.5,http://dummyimage.com/213x100.png/dddddd/000000,2025-06-25
504,ACC,편안한 리조트,제주도 애월읍 58번길,219,33.468723,126.442689,http://dummyimage.com/218x100.png/5fa2dd/ffffff,2025-12-17
505,ACC,편안한 리조트,서울특별시 종로구 66번길,408,36.5,127.5,http://dummyimage.com/129x100.png/cc0000/ffffff,2025-05-29
506,REST,즐거운 테이블,제주도 제주시 150번길,386,33.40452,126.529678,http://dummyimage.com/187x100.png/5fa2dd/ffffff,2025-07-06
507,REST,숨겨진 식탁,서울특별시 강남구 45번길,397,36.5,127.5,http://dummyimage.com/239x100.png/5fa2dd/ffffff,2025-10-20
508,REST,맛있는 맛집,서울특별시 종로구 71번길,261,36.5,127.5,http://dummyimage.com/115x100.png/5fa2dd/ffffff,2025-02-28
509,REST,바다 키친,강원도 강릉시 교동 54번길,80,36.5,127.5,http://dummyimage.com/159x100.png/dddddd/000000,2025-08-11
510,REST,노을 포차,서울특별시 종로구 22번길,220,36.5,127.5,http://dummyimage.com/103x100.png/ff4444/ffffff,2025-02-05
511,REST,노을 식탁,서울특별시 강남구 142번길,223,36.5,127.5,http://dummyimage.com/203x100.png/dddddd/000000,2025-06-17
512,ACC,편안한 리조트,서울특별시 강남구 46번길,91,36.5,127.5,http://dummyimage.com/204x100.png/cc0000/ffffff,2025-09-15
513,REST,푸른 식당,서울특별시 종로구 109번길,227,36.5,127.5,http://dummyimage.com/236x100.png/5fa2dd/ffffff,2025-06-28
514,REST,바다 키친,제주도 서귀포시 13번길,341,33.329512,126.375302,http://dummyimage.com/242x100.png/ff4444/ffffff,2025-11-27
515,ACC,노을 민박,서울특별시 종로구 83번길,391,36.5,127.5,http://dummyimage.com/189x100.png/dddddd/000000,2025-07-25
516,FEST,신나는 대잔치,서울특별시 종로구 71번길,246,36.5,127.5,http://dummyimage.com/115x100.png/dddddd/000000,2026-02-17
517,ACC,상쾌한 호텔,서울특별시 종로구 101번길,85,36.5,127.5,http://dummyimage.com/170x100.png/dddddd/000000,2025-11-02
518,REST,노을 키친,부산광역시 수영구 2번길,158,36.5,127.5,http://dummyimage.com/173x100.png/dddddd/000000,2025-04-28
519,FEST,함께하는 문화제,제주도 애월읍 75번길,122,33.390116,126.870744,http://dummyimage.com/100x100.png/cc0000/ffffff,2025-02-08
520,ACC,바다 호텔,부산광역시 진구 71번길,274,36.5,127.5,http://dummyimage.com/148x100.png/ff4444/ffffff,2025-09-04
521,FEST,함께하는 축제,서울특별시 마포구 68번길,342,36.5,127.5,http://dummyimage.com/216x100.png/dddddd/000000,2025-10-17
522,ACC,상쾌한 스테이,부산광역시 진구 57번길,483,36.5,127.5,http://dummyimage.com/117x100.png/cc0000/ffffff,2026-02-21
523,FEST,활기찬 페스티벌,제주도 애월읍 71번길,486,33.298523,126.870752,http://dummyimage.com/166x100.png/cc0000/ffffff,2025-06-26
524,REST,즐거운 테이블,제주도 제주시 79번길,62,33.447084,126.384533,http://dummyimage.com/126x100.png/ff4444/ffffff,2025-12-04
525,REST,노을 포차,서울특별시 강남구 43번길,60,36.5,127.5,http://dummyimage.com/163x100.png/cc0000/ffffff,2025-02-11
526,ACC,노을 펜션,서울특별시 마포구 131번길,362,36.5,127.5,http://dummyimage.com/184x100.png/cc0000/ffffff,2025-02-03
527,REST,숨겨진 식탁,부산광역시 진구 70번길,488,36.5,127.5,http://dummyimage.com/128x100.png/cc0000/ffffff,2025-12-14
528,REST,푸른 포차,부산광역시 해운대구 60번길,238,36.5,127.5,http://dummyimage.com/213x100.png/cc0000/ffffff,2025-12-11
529,REST,바다 키친,부산광역시 진구 68번길,222,36.5,127.5,http://dummyimage.com/105x100.png/ff4444/ffffff,2025-11-19
530,ACC,상쾌한 스테이,제주도 제주시 102번길,186,33.216403,126.405329,http://dummyimage.com/193x100.png/5fa2dd/ffffff,2025-03-22
531,REST,숨겨진 테이블,부산광역시 진구 32번길,229,36.5,127.5,http://dummyimage.com/165x100.png/cc0000/ffffff,2025-04-07
532,ACC,아늑한 펜션,부산광역시 진구 9번길,222,36.5,127.5,http://dummyimage.com/144x100.png/ff4444/ffffff,2025-10-08
533,REST,노을 식당,서울특별시 종로구 3번길,263,36.5,127.5,http://dummyimage.com/133x100.png/5fa2dd/ffffff,2025-05-02
534,REST,즐거운 맛집,부산광역시 진구 134번길,37,36.5,127.5,http://dummyimage.com/113x100.png/5fa2dd/ffffff,2025-03-26
535,ACC,노을 펜션,서울특별시 강남구 32번길,210,36.5,127.5,http://dummyimage.com/110x100.png/cc0000/ffffff,2025-06-07
536,FEST,신나는 페스티벌,제주도 서귀포시 62번길,459,33.290514,126.420324,http://dummyimage.com/149x100.png/5fa2dd/ffffff,2025-07-31
537,REST,즐거운 포차,서울특별시 종로구 68번길,409,36.5,127.5,http://dummyimage.com/105x100.png/dddddd/000000,2025-02-10
538,ACC,바다 펜션,부산광역시 진구 43번길,289,36.5,127.5,http://dummyimage.com/128x100.png/5fa2dd/ffffff,2025-03-01
539,REST,숨겨진 테이블,서울특별시 마포구 113번길,348,36.5,127.5,http://dummyimage.com/226x100.png/cc0000/ffffff,2025-04-05
540,REST,바다 식당,부산광역시 진구 113번길,487,36.5,127.5,http://dummyimage.com/207x100.png/ff4444/ffffff,2025-07-20
541,REST,맛있는 포차,서울특별시 강남구 65번길,155,36.5,127.5,http://dummyimage.com/239x100.png/ff4444/ffffff,2025-11-13
542,REST,즐거운 테이블,서울특별시 종로구 73번길,479,36.5,127.5,http://dummyimage.com/187x100.png/dddddd/000000,2025-11-25
543,ACC,바다 스테이,강원도 강릉시 주문진 70번길,287,36.5,127.5,http://dummyimage.com/121x100.png/5fa2dd/ffffff,2025-08-30
544,REST,푸른 포차,서울특별시 강남구 51번길,407,36.5,127.5,http://dummyimage.com/204x100.png/dddddd/000000,2025-11-15
545,REST,노을 맛집,서울특별시 마포구 122번길,386,36.5,127.5,http://dummyimage.com/189x100.png/cc0000/ffffff,2025-08-24
546,ACC,아늑한 펜션,서울특별시 강남구 31번길,126,36.5,127.5,http://dummyimage.com/221x100.png/cc0000/ffffff,2025-05-05
547,REST,바다 식당,서울특별시 강남구 126번길,369,36.5,127.5,http://dummyimage.com/224x100.png/5fa2dd/ffffff,2025-06-27
548,FEST,신나는 축제,부산광역시 해운대구 112번길,237,36.5,127.5,http://dummyimage.com/236x100.png/ff4444/ffffff,2025-04-29
549,FEST,즐거운 페스티벌,서울특별시 마포구 27번길,354,36.5,127.5,http://dummyimage.com/238x100.png/ff4444/ffffff,2026-02-09
550,REST,즐거운 식탁,서울특별시 마포구 82번길,177,36.5,127.5,http://dummyimage.com/188x100.png/ff4444/ffffff,2025-11-21
551,REST,즐거운 포차,서울특별시 강남구 112번길,69,36.5,127.5,http://dummyimage.com/233x100.png/ff4444/ffffff,2025-08-18
552,REST,숨겨진 테이블,제주도 서귀포시 150번길,370,33.473186,126.803788,http://dummyimage.com/240x100.png/dddddd/000000,2025-02-15
553,REST,바다 포차,강원도 강릉시 포남동 5번길,160,36.5,127.5,http://dummyimage.com/105x100.png/cc0000/ffffff,2025-07-26
554,REST,노을 포차,강원도 강릉시 주문진 66번길,127,36.5,127.5,http://dummyimage.com/206x100.png/5fa2dd/ffffff,2025-04-24
555,REST,바다 맛집,강원도 강릉시 포남동 141번길,478,36.5,127.5,http://dummyimage.com/184x100.png/ff4444/ffffff,2025-07-07
556,ACC,상쾌한 펜션,부산광역시 수영구 146번길,469,36.5,127.5,http://dummyimage.com/175x100.png/dddddd/000000,2025-02-24
557,REST,숨겨진 식당,부산광역시 해운대구 47번길,33,36.5,127.5,http://dummyimage.com/245x100.png/cc0000/ffffff,2025-10-06
558,FEST,화려한 마당,부산광역시 수영구 83번길,398,36.5,127.5,http://dummyimage.com/156x100.png/dddddd/000000,2026-01-18
559,REST,숨겨진 식탁,부산광역시 수영구 93번길,64,36.5,127.5,http://dummyimage.com/180x100.png/5fa2dd/ffffff,2025-04-14
560,ACC,노을 펜션,서울특별시 마포구 7번길,150,36.5,127.5,http://dummyimage.com/159x100.png/cc0000/ffffff,2025-08-03
561,REST,노을 테이블,제주도 애월읍 113번길,218,33.432319,126.421881,http://dummyimage.com/176x100.png/5fa2dd/ffffff,2025-02-14
562,REST,바다 테이블,제주도 서귀포시 53번길,500,33.405932,126.56277,http://dummyimage.com/231x100.png/cc0000/ffffff,2025-11-17
563,FEST,함께하는 마당,강원도 강릉시 주문진 47번길,40,36.5,127.5,http://dummyimage.com/244x100.png/ff4444/ffffff,2025-07-21
564,REST,노을 테이블,제주도 서귀포시 12번길,356,33.314827,126.411403,http://dummyimage.com/116x100.png/dddddd/000000,2025-03-05
565,REST,맛있는 맛집,서울특별시 종로구 128번길,151,36.5,127.5,http://dummyimage.com/107x100.png/5fa2dd/ffffff,2026-02-11
566,ACC,노을 호텔,서울특별시 종로구 130번길,1,36.5,127.5,http://dummyimage.com/109x100.png/cc0000/ffffff,2025-06-17
567,REST,숨겨진 포차,서울특별시 종로구 102번길,96,36.5,127.5,http://dummyimage.com/220x100.png/dddddd/000000,2025-10-13
568,ACC,아늑한 리조트,부산광역시 진구 147번길,29,36.5,127.5,http://dummyimage.com/210x100.png/cc0000/ffffff,2025-10-12
569,REST,바다 테이블,강원도 강릉시 교동 74번길,369,36.5,127.5,http://dummyimage.com/125x100.png/5fa2dd/ffffff,2025-08-14
570,ACC,상쾌한 스테이,서울특별시 종로구 85번길,167,36.5,127.5,http://dummyimage.com/249x100.png/5fa2dd/ffffff,2025-02-02
571,ACC,편안한 스테이,부산광역시 해운대구 144번길,444,36.5,127.5,http://dummyimage.com/172x100.png/dddddd/000000,2025-05-04
572,FEST,화려한 축제,부산광역시 수영구 40번길,162,36.5,127.5,http://dummyimage.com/236x100.png/5fa2dd/ffffff,2025-07-18
573,REST,바다 식당,서울특별시 마포구 61번길,169,36.5,127.5,http://dummyimage.com/160x100.png/5fa2dd/ffffff,2025-04-02
574,ACC,노을 민박,제주도 애월읍 104번길,223,33.266708,126.578387,http://dummyimage.com/142x100.png/ff4444/ffffff,2025-02-22
575,REST,숨겨진 식탁,부산광역시 진구 8번길,252,36.5,127.5,http://dummyimage.com/141x100.png/5fa2dd/ffffff,2026-02-24
576,REST,즐거운 식탁,서울특별시 마포구 89번길,406,36.5,127.5,http://dummyimage.com/147x100.png/5fa2dd/ffffff,2026-01-06
577,ACC,고즈넉한 펜션,제주도 애월읍 6번길,300,33.377497,126.557178,http://dummyimage.com/118x100.png/ff4444/ffffff,2025-09-02
578,REST,맛있는 식당,제주도 서귀포시 21번길,325,33.492785,126.558548,http://dummyimage.com/233x100.png/cc0000/ffffff,2025-10-19
579,REST,즐거운 맛집,제주도 제주시 129번길,257,33.368801,126.418438,http://dummyimage.com/221x100.png/ff4444/ffffff,2025-03-04
580,REST,노을 식탁,제주도 애월읍 33번길,322,33.469449,126.754028,http://dummyimage.com/159x100.png/dddddd/000000,2025-09-24
581,FEST,화려한 문화제,제주도 애월읍 140번길,113,33.376889,126.542005,http://dummyimage.com/129x100.png/cc0000/ffffff,2025-02-04
582,REST,바다 식탁,서울특별시 종로구 110번길,283,36.5,127.5,http://dummyimage.com/128x100.png/dddddd/000000,2025-07-17
583,ACC,편안한 펜션,부산광역시 해운대구 70번길,94,36.5,127.5,http://dummyimage.com/111x100.png/dddddd/000000,2026-01-09
584,ACC,고즈넉한 펜션,서울특별시 강남구 21번길,330,36.5,127.5,http://dummyimage.com/151x100.png/ff4444/ffffff,2025-06-25
585,ACC,바다 스테이,제주도 애월읍 133번길,35,33.350052,126.719879,http://dummyimage.com/144x100.png/dddddd/000000,2025-12-09
586,ACC,상쾌한 호텔,부산광역시 수영구 62번길,460,36.5,127.5,http://dummyimage.com/140x100.png/5fa2dd/ffffff,2025-02-13
587,ACC,노을 스테이,부산광역시 진구 83번길,287,36.5,127.5,http://dummyimage.com/120x100.png/ff4444/ffffff,2025-09-09
588,REST,바다 키친,강원도 강릉시 주문진 12번길,17,36.5,127.5,http://dummyimage.com/192x100.png/dddddd/000000,2025-06-15
